,MIR1244.4,MIR5692C2,MIR5572,MIR5587,MIR635,MIR186,MIR6772,MIR4263,MIR5195,MIR4489,MIR1244.3,MIR4664,MIR3189,MIR429,MIR647,MIR4538,MIR573,MIR4537,MIR3682,MIR4539,MIR6739,MIR3162,MIR3124,MIR5581,MIR6503,MIR582,MIR4671,MIR5087,MIR3178,MIR6512,MIR4442,MIR200A,MIR570,MIR4477B,MIR3135B,MIR3972,MIR4292,MIR559,MIR4645,MIR25,MIR2909,MIR4526,MIR708,MIR589,MIR3929,MIR3193,MIR3186,MIR145,MIR219A1,MIR126,MIR548I2,MIR4635,MIR4728,MIR100,MIR6071,MIR4652,MIR3685,MIR320B2,MIR4685,MIR6797,MIR3662,MIR6514,MIR4257,MIR3197,MIR5010,MIR221,MIR3153,MIR378J,MIR6835,MIR3942,MIR3616,MIR93,MIR4653,MIR5684,MIR4782,MIR4457,MIR320E,MIR193A,MIR3909,MIR4768,MIR548AT,MIR590,MIR7111,MIR4648,MIR4260,MIR23B,MIR1276,MIR3671,MIR5089,MIR567,MIR3149,MIR6129,MIR200B,AL513534.1,MIR4483,MIR6812,MIR6753,MIR5188,MIR6819,MIR659
TCGA-86-7711-01A-11R-2066-07,0.211191335740072,0,0,0.0434782608695652,0.4,0.0594059405940594,0,0.146892655367232,0.0416666666666667,0.142857142857143,0.0916905444126074,0.0661764705882353,0.0030674846625766,0,0.0218340611353712,0.072463768115942,0.0447761194029851,0.03125,0.123456790123457,0.0514705882352941,0,0,0.153846153846154,0.05,0,0,0,0,0.111111111111111,0.333333333333333,0,0,0.0337477797513321,0.0983606557377049,0,0,0.362745098039216,0.157894736842105,0.275862068965517,0.0283687943262411,0.5,0,0,0.257142857142857,0,0,0,0,0,0,0,0.0392156862745098,0,0,0,0,0.0476190476190476,0.0476190476190476,0,0.107142857142857,0.111111111111111,0.285714285714286,0,0.363636363636364,0.28,0.028169014084507,0.0689655172413793,0.162162162162162,0.0666666666666667,0.166666666666667,0,0.111111111111111,0.356435643564356,0,0.125,0,0.0526315789473684,0.125,0,0.0654205607476635,0,0.0655737704918033,0.04,0,0,0,0.25,0.0588235294117647,0.0909090909090909,0,0.0769230769230769,0,0,0.151898734177215,0.0909090909090909,0,0.0769230769230769,0.04,0.1875,0
TCGA-49-4501-01A-01R-1206-07,0.3014440433213,0,0,0.0434782608695652,0.111111111111111,0.0297029702970297,0.036697247706422,0.124293785310734,0.395833333333333,0.142857142857143,0.183381088825215,0.0551470588235294,0.0460122699386503,0.0354609929078014,0.0262008733624454,0.0144927536231884,0.298507462686567,0,0.0617283950617284,0.0808823529411765,0.03125,0,0.153846153846154,0.075,0,0,0.333333333333333,0.0833333333333333,0,0,0.2,0.0138888888888889,0.0284191829484902,0.0655737704918033,0,0,0.0784313725490196,0.210526315789474,0.103448275862069,0.049645390070922,0,0.5,0,0.228571428571429,0,0,0.04,0.0384615384615385,0.024390243902439,0.17037037037037,0,0.0196078431372549,0.0740740740740741,0,0,0.03125,0.123809523809524,0.0476190476190476,0.0769230769230769,0.0357142857142857,0.111111111111111,0,0,0,0.04,0.0563380281690141,0.0344827586206897,0.108108108108108,0.0666666666666667,0.0833333333333333,0,0.0555555555555556,0.099009900990099,0,0.25,0,0.368421052631579,0,0.142857142857143,0.0934579439252336,0,0.0655737704918033,0.08,0,0,0.0289855072463768,0,0.0588235294117647,0,0.133333333333333,0.0769230769230769,0,0.0645161290322581,0.0253164556962025,0.0303030303030303,0.1,0,0.04,0.0625,0.0833333333333333
TCGA-86-7953-01A-11R-2187-07,0.277978339350181,0.166666666666667,0,0.652173913043478,0.45,0.198019801980198,0.128440366972477,0.135593220338983,0.0208333333333333,0.476190476190476,0.111747851002865,0.180147058823529,0.205521472392638,0.113475177304965,0.126637554585153,0.0289855072463768,0.0447761194029851,0,0.135802469135802,0.0220588235294118,0.09375,0,0.230769230769231,0.15,0.1,0,0.111111111111111,0.166666666666667,0,0.333333333333333,0.24,0.0555555555555556,0.149200710479574,0.19672131147541,0.222222222222222,0,0.392156862745098,0.228070175438596,0.0344827586206897,0.24113475177305,0,0,0.111111111111111,0.285714285714286,0,0,0.12,0.134615384615385,0.024390243902439,0.0074074074074074,0,0.34640522875817,0.0740740740740741,0,0.0104166666666667,0,0.171428571428571,0,0.230769230769231,0.142857142857143,0.333333333333333,0.142857142857143,0.277777777777778,0.545454545454545,0.16,0.140845070422535,0.448275862068966,0.216216216216216,0.166666666666667,0.25,0.133333333333333,0.277777777777778,0.108910891089109,0.2,0,0,0.263157894736842,0.125,0.285714285714286,0.0373831775700935,0,0.262295081967213,0.04,0.222222222222222,0.0526315789473684,0,0,0.176470588235294,0,0.0666666666666667,0.0769230769230769,0,0.129032258064516,0.189873417721519,0.0303030303030303,0.3,0.615384615384615,0,0.0625,0.0833333333333333
TCGA-38-4628-01A-01R-1206-07,0.326714801444043,0,0.0045558086560364,0,0.0611111111111111,0.0297029702970297,0.036697247706422,0.0564971751412429,0.395833333333333,0.0476190476190476,0.243553008595989,0.0441176470588235,0.00920245398773,0.0141843971631206,0.0043668122270742,0,0.0597014925373134,0,0.0246913580246914,0,0,0,0.153846153846154,0,0,0,0,0.0833333333333333,0,0,0.12,0,0,0.0327868852459016,0.0740740740740741,0,0.0196078431372549,0.0175438596491228,0,0.0070921985815602,0,0,0,0.0571428571428571,0,0,0,0.0384615384615385,0.0487804878048781,0.0222222222222222,0,0.0196078431372549,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0.0909090909090909,0.04,0,0,0.0810810810810811,0,0,0,0,0.0396039603960396,0,0,0,0,0.125,0,0.0280373831775701,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556
TCGA-MP-A4T9-01A-11R-A24X-07,0.0722021660649819,0,0,0.391304347826087,0.255555555555556,0.198019801980198,0.165137614678899,0,0.0208333333333333,0.285714285714286,0.0515759312320917,0.0441176470588235,0.0398773006134969,0.0354609929078014,0.174672489082969,0.0144927536231884,0.164179104477612,0.0625,0.333333333333333,0.0073529411764705,0,0,0.692307692307692,0.175,0.35,0,0.111111111111111,0.0833333333333333,0,0.666666666666667,0.04,0.0694444444444444,0.0337477797513321,0.0491803278688525,0,0.409090909090909,0.156862745098039,0.175438596491228,0.0344827586206897,0.113475177304965,0,0,0,0.0857142857142857,0,0,0.16,0.307692307692308,0,0.103703703703704,0,0.0849673202614379,0.037037037037037,0,0.0104166666666667,0,0.257142857142857,0,0.153846153846154,0,0,0.571428571428571,0.222222222222222,0,0.16,0.225352112676056,0,0.405405405405405,0.1,0.25,0,0.5,0.168316831683168,0.2,0.125,0,0,0.125,0,0.168224299065421,0,0.229508196721311,0,0.111111111111111,0.105263157894737,0.0434782608695652,0,0.117647058823529,0,0.333333333333333,0,0,0.032258064516129,0.113924050632911,0.0303030303030303,0.2,0.282051282051282,0,0.1875,0
TCGA-50-6590-01A-12R-1858-07,0.0740072202166065,0,0,0.0434782608695652,0.0777777777777778,0.0198019801980198,0.018348623853211,0.0338983050847458,0.0833333333333333,0,0.0659025787965616,0.121323529411765,0,0,0.0218340611353712,0.173913043478261,0.0298507462686567,0.34375,0.135802469135802,0.198529411764706,0.03125,0,0.115384615384615,0,0.05,0,0,0.0833333333333333,0,0.166666666666667,0.08,0,0.0213143872113677,0.245901639344262,0,0.0909090909090909,0.0980392156862745,0,0,0.0921985815602837,0,0,0,0.171428571428571,0,0,0.04,0.0384615384615385,0.146341463414634,0.0074074074074074,0,0,0.037037037037037,0,0,0,0.0476190476190476,0.0476190476190476,0,0.0714285714285714,0.333333333333333,0,0,0.0909090909090909,0,0.0845070422535211,0.0344827586206897,0.027027027027027,0,0.166666666666667,0,0.166666666666667,0.178217821782178,0,0,0,0,0,0,0.0373831775700935,0,0.114754098360656,0.08,0,0.0526315789473684,0.0289855072463768,0,0.0588235294117647,0,0,0,0,0,0.0379746835443038,0,0,0.0512820512820513,0.12,0,0.0277777777777778
TCGA-95-7039-01A-11R-1949-07,0.232851985559567,0,0,0,0.0833333333333333,0.0297029702970297,0.0642201834862385,0.0282485875706215,0.0625,0,0.123209169054441,0.0073529411764705,0.0184049079754601,0.0567375886524823,0.0567685589519651,0.0144927536231884,0.0298507462686567,0,0.0864197530864197,0.0147058823529412,0,0,0,0.025,0,0,0,0.0833333333333333,0,0,0.04,0.0138888888888889,0.0159857904085258,0.0163934426229508,0.0740740740740741,0,0.0882352941176471,0.12280701754386,0,0.0709219858156028,0,0,0,0.0285714285714286,0,0,0,0.0192307692307692,0,0.0222222222222222,0,0.0130718954248366,0.111111111111111,0,0,0,0.0285714285714286,0,0,0.0357142857142857,0,0,0,0,0.08,0.183098591549296,0.0344827586206897,0.0810810810810811,0.0666666666666667,0,0,0.0555555555555556,0.435643564356436,0,0,0.25,0.0526315789473684,0.125,0,0.0186915887850467,0,0.0491803278688525,0.12,0.111111111111111,0,0.0144927536231884,0,0,0,0.0666666666666667,0.0769230769230769,0,0.0967741935483871,0.0506329113924051,0,0.2,0,0,0,0.0277777777777778
TCGA-55-8206-01A-11R-2241-07,0.171480144404332,0.125,0,1,0.2,0.574257425742574,0.568807339449541,0.0112994350282486,0.166666666666667,0.19047619047619,0.106017191977077,0.165441176470588,1,0.106382978723404,0.973799126637555,0.101449275362319,0.283582089552239,0.203125,0.197530864197531,0.0882352941176471,0.125,0,0.115384615384615,0.4,0.7,0,0.111111111111111,0,0.444444444444444,0.166666666666667,0.28,0.0694444444444444,0.106571936056838,0.114754098360656,0.296296296296296,0,0.264705882352941,0.315789473684211,0.275862068965517,0.319148936170213,0,0,0.111111111111111,0.142857142857143,0,0,0.48,0.634615384615385,0.0731707317073171,0.0518518518518519,0,0.228758169934641,0.148148148148148,0,0.0208333333333333,0,0.266666666666667,0.142857142857143,0.153846153846154,0.0357142857142857,0.333333333333333,0.571428571428571,0.5,0.0909090909090909,0.76,0.28169014084507,0.0689655172413793,0.108108108108108,0.233333333333333,0.5,0.0666666666666667,0.555555555555556,0.0594059405940594,0,0.125,0,0.789473684210526,0,0.571428571428571,0.0654205607476635,0.125,0.557377049180328,0.2,0,0.0526315789473684,0.0579710144927536,0.25,0.529411764705882,0,0.133333333333333,0.153846153846154,0.333333333333333,0.129032258064516,0.316455696202532,0,0.3,0.358974358974359,0,0.6875,0.0555555555555556
TCGA-44-7661-01A-11R-2066-07,0.250902527075812,0.0833333333333333,0,0.434782608695652,0.194444444444444,0.108910891089109,0.0642201834862385,0.0790960451977401,0,0.19047619047619,0.0687679083094556,0.198529411764706,0.0276073619631902,0.0141843971631206,0.122270742358079,0.072463768115942,0.0597014925373134,0.0625,0.0740740740740741,0.0735294117647059,0.125,0,0.230769230769231,0.175,0.2,0,0,0.0833333333333333,0,0.333333333333333,0.32,0,0.0479573712255773,0.0655737704918033,0,0,0.441176470588235,0.192982456140351,0.655172413793103,0.141843971631206,0,0,0,0.171428571428571,0,0.142857142857143,0.12,0.0769230769230769,0.0487804878048781,0.0740740740740741,0,0.0522875816993464,0.037037037037037,0,0.0104166666666667,0,0.133333333333333,0.142857142857143,0,0.214285714285714,0,0,0.222222222222222,0.0909090909090909,0.2,0.0422535211267606,1,0.27027027027027,0.266666666666667,0,0,0.222222222222222,0.178217821782178,0,0.5,0,0.421052631578947,0,0,0.0280373831775701,0.25,0.213114754098361,0.76,0.333333333333333,0.210526315789474,0,0.25,0.235294117647059,0,0.266666666666667,0,0,0.032258064516129,0.240506329113924,0,0.2,0.205128205128205,0.08,1,0.0833333333333333
TCGA-J2-A4AD-01A-11R-A24H-07,0.115523465703971,0.0833333333333333,0,0.173913043478261,0.172222222222222,0.237623762376238,0.504587155963303,0.0847457627118644,0,0.142857142857143,0.0859598853868195,0.0845588235294118,0.0460122699386503,0.0780141843971631,0.266375545851528,0,0.238805970149254,0.03125,0.222222222222222,0,0.15625,0.333333333333333,0.307692307692308,0.1,0.05,0,0,0,0.444444444444444,0.833333333333333,0.08,0.0555555555555556,0.149200710479574,0.213114754098361,0,0,0.254901960784314,0.596491228070175,0.206896551724138,0.170212765957447,0,0,0.222222222222222,0.0285714285714286,0,0,0.2,0.173076923076923,0,0.0222222222222222,0,0.150326797385621,0.296296296296296,0,0.0208333333333333,0,0.323809523809524,0.0952380952380952,0.0769230769230769,0.0714285714285714,0.222222222222222,0.285714285714286,0.111111111111111,0.0909090909090909,0.32,0.0704225352112676,0.103448275862069,0.351351351351351,0.133333333333333,0.5,0.2,0.111111111111111,0.623762376237624,0,0.125,0,0.105263157894737,0.5,0.285714285714286,0.0654205607476635,0.375,0.278688524590164,0.24,0.222222222222222,0,0,0.25,0.176470588235294,0.181818181818182,0.4,0.153846153846154,0,0.161290322580645,0.253164556962025,0.393939393939394,0,0.384615384615385,0.04,0.5625,0.25
TCGA-75-6206-01A-11R-1755-07,0.0830324909747292,0,0,0.130434782608696,0.0666666666666667,0.138613861386139,0.0825688073394495,0.0790960451977401,0.0625,0,0.0343839541547278,0.117647058823529,0.0030674846625766,0.0567375886524823,0.0393013100436681,0,0.134328358208955,0,0.0123456790123457,0,0.125,0,0.115384615384615,0.075,0.05,0,0,0,0,0,0.2,0.0416666666666667,0.0355239786856128,0.0327868852459016,0,0,0.0490196078431373,0.0526315789473684,0,0.0354609929078014,0,0,0,0.0857142857142857,0,0.142857142857143,0.08,0.0192307692307692,0,0.0222222222222222,0,0.0457516339869281,0,0,0.114583333333333,0,0.114285714285714,0,0.0769230769230769,0.107142857142857,0,0,0,0,0.12,0,0,0.027027027027027,0,0.166666666666667,0,0,0.0297029702970297,0,0,0,0.0526315789473684,0,0.142857142857143,0,0.125,0.0327868852459016,0,0,0,0,0,0.117647058823529,0,0.0666666666666667,0,0,0.0645161290322581,0.189873417721519,0,0,0.0256410256410256,0,0.0625,0.0277777777777778
TCGA-50-5051-01A-21R-1858-07,0.15884476534296,0.0416666666666667,0,0.0434782608695652,0.0388888888888889,0.0792079207920792,0.100917431192661,0.0395480225988701,0.0833333333333333,0.19047619047619,0.0687679083094556,0.0625,0.0429447852760736,0.156028368794326,0.0829694323144105,0,0,0.03125,0.172839506172839,0,0.03125,0,0.115384615384615,0.05,0,0,0.111111111111111,0,0,0,0.08,0.0555555555555556,0.0515097690941385,0.0819672131147541,0,0,0.205882352941176,0.175438596491228,0.0689655172413793,0.127659574468085,0,0,0.111111111111111,0,0.1,0,0.12,0.0384615384615385,0.024390243902439,0.0074074074074074,0,0.0457516339869281,0.185185185185185,0,0.0833333333333333,0,0.2,0.142857142857143,0.0769230769230769,0.107142857142857,0,0.142857142857143,0.0555555555555556,0,0.12,0.028169014084507,0.103448275862069,0,0.133333333333333,0.0833333333333333,0,0.111111111111111,0.0891089108910891,0,0,0,0.157894736842105,0,0,0.0841121495327103,0,0.0819672131147541,0.12,0.111111111111111,0,0.0144927536231884,0,0.117647058823529,0,0,0,0.333333333333333,0,0.240506329113924,0.727272727272727,0.2,0.0512820512820513,0,0,0
TCGA-97-7552-01A-11R-2039-07,0.120938628158845,0.0416666666666667,0.0136674259681093,0.0869565217391304,0.0888888888888889,0.0891089108910891,0.018348623853211,0.0621468926553672,0.3125,0.19047619047619,0.140401146131805,0.0294117647058824,0.0061349693251533,0.0851063829787234,0.0393013100436681,0.130434782608696,0.0597014925373134,0.125,0.0246913580246914,0.242647058823529,0,0,0.192307692307692,0.075,0.15,0,0,0,0.222222222222222,0,0.48,0.0833333333333333,0.044404973357016,0.278688524590164,0.037037037037037,0,0.0392156862745098,0,0.586206896551724,0.0283687943262411,0,0,0,0.0285714285714286,0,0,0.04,0.0769230769230769,0.024390243902439,0.0296296296296296,0,0.0522875816993464,0,0,0.0104166666666667,0,0.0571428571428571,0,0.0769230769230769,0.0357142857142857,0.111111111111111,0,0,0,0.08,0.0140845070422535,0,0.0540540540540541,0,0,0.0666666666666667,0,0.0297029702970297,0,0,0,0.157894736842105,0.125,0,0.0093457943925233,0,0.0163934426229508,0.04,0.111111111111111,0.0526315789473684,0.0144927536231884,0,0.294117647058824,0,0,0.0769230769230769,0,0.032258064516129,0.0506329113924051,0.0303030303030303,0,0.128205128205128,0,0.125,0.0277777777777778
TCGA-44-2657-01A-01R-1107-07,0.102888086642599,0,0,0.0434782608695652,0.133333333333333,0.0792079207920792,0,0.0169491525423729,0.645833333333333,0.285714285714286,0.0687679083094556,0.0183823529411765,0.450920245398773,0.134751773049645,0.0960698689956332,0.0869565217391304,0.0895522388059701,0.421875,0.0740740740740741,0.0735294117647059,0.03125,0,0.346153846153846,0.075,0.15,0,0,0,0.111111111111111,0,0.04,0.0972222222222222,0.0159857904085258,0.0655737704918033,0,0,0.0392156862745098,0.0175438596491228,0.0689655172413793,0.099290780141844,0,0,0.111111111111111,0.2,0,0,0,0.134615384615385,0.0731707317073171,0,0.0833333333333333,0.0522875816993464,0,0,0,0,0.0666666666666667,0,0.0769230769230769,0.0714285714285714,0.333333333333333,0.142857142857143,0,0,0.04,0.0422535211267606,0,0,0.1,0.166666666666667,0,0,0.0693069306930693,0,0.25,0,0.105263157894737,0.125,0.142857142857143,0.0560747663551402,0,0.163934426229508,0.04,0,0,0.0144927536231884,0.25,0.117647058823529,0,0,0,0,0.0967741935483871,0.0632911392405063,0,0.1,0.0769230769230769,0,0.0625,0.0555555555555556
TCGA-55-7907-01A-11R-2170-07,0.11913357400722,0,0,0.173913043478261,0.0444444444444444,0.0594059405940594,0.018348623853211,0.0395480225988701,0,0.142857142857143,0.0773638968481375,0.0147058823529412,0,0.0212765957446809,0.0524017467248908,0,0.0597014925373134,0,0.0246913580246914,0,0.0625,0,0.0384615384615385,0.1,0,0,0,0,0,0,0.04,0,0.0355239786856128,0.0327868852459016,0.037037037037037,0,0.0294117647058824,0.315789473684211,0.0344827586206897,0.0425531914893617,0,0,0,0.2,0,0,0.12,0.0576923076923077,0,0.0074074074074074,0.0833333333333333,0.0196078431372549,0,0,0.03125,0,0.0857142857142857,0.19047619047619,0,0,0.111111111111111,0,0,0,0.04,0.112676056338028,0,0.27027027027027,0.0333333333333333,0.0833333333333333,0,0,0.158415841584158,0,0.125,0,0.210526315789474,0,0.142857142857143,0.0747663551401869,0,0.131147540983607,0.12,0,0,0,0,0.0588235294117647,0,0.0666666666666667,0.153846153846154,0,0,0.139240506329114,0.0303030303030303,0,0,0.04,0.125,0.0277777777777778
TCGA-49-4510-01A-01R-1206-07,0.447653429602888,0,0,0.217391304347826,0.166666666666667,0.495049504950495,0.724770642201835,0.0621468926553672,0.5625,0.380952380952381,0.191977077363897,0.106617647058824,0.0245398773006135,0.26241134751773,0.279475982532751,0.101449275362319,0.462686567164179,0.125,0.296296296296296,0.0514705882352941,0.0625,0,0.115384615384615,0.15,0.1,0,0.111111111111111,0,0.666666666666667,0,0.04,0.277777777777778,0.0746003552397869,0.0491803278688525,0.037037037037037,0,0.205882352941176,0.456140350877193,0.241379310344828,0.205673758865248,0,0,0,0.0857142857142857,0,0.285714285714286,0.2,0.942307692307692,0.268292682926829,0.111111111111111,0,0.183006535947712,0.37037037037037,0,1,0,0.2,0.0952380952380952,0,0.285714285714286,0.111111111111111,0.428571428571429,0.277777777777778,0.454545454545455,0.48,0.197183098591549,0,0.324324324324324,0.233333333333333,0,0.0666666666666667,0.5,0.198019801980198,0.2,0,0,0.263157894736842,0.125,0.142857142857143,0.0093457943925233,0,0.213114754098361,0.52,0,0.105263157894737,0.188405797101449,0,0.0588235294117647,0,0,0.307692307692308,0.333333333333333,0.32258064516129,0.341772151898734,0.0303030303030303,0.1,0.0512820512820513,0,0.25,0.0555555555555556
TCGA-MP-A4SV-01A-11R-A24X-07,0.0866425992779783,0.0416666666666667,0,0.782608695652174,0.166666666666667,0.207920792079208,0.0642201834862385,0.129943502824859,0.104166666666667,0.0952380952380952,0.0429799426934097,0.180147058823529,0.0245398773006135,0.212765957446809,0.310043668122271,0.159420289855072,0.134328358208955,0.171875,0.308641975308642,0.0661764705882353,0.40625,0,0.0769230769230769,0.175,0.05,0,0,0,0.333333333333333,0.666666666666667,0.08,0.152777777777778,0.197158081705151,0.0491803278688525,0,0.0454545454545455,0.607843137254902,0.403508771929825,0.103448275862069,0.26241134751773,0,0,0,0.285714285714286,0,0,0.24,0.0384615384615385,0,0.037037037037037,0,0.0588235294117647,0.259259259259259,0,0.0104166666666667,0.03125,0.523809523809524,0.0952380952380952,0.384615384615385,0.571428571428571,0,0.285714285714286,0.0555555555555556,0,0.16,0.169014084507042,0.172413793103448,0.243243243243243,0.5,0,0,0.222222222222222,0.148514851485149,0,0.25,0,0.105263157894737,0,0.142857142857143,0.11214953271028,0.25,0.344262295081967,0.8,0,0.157894736842105,0.072463768115942,0,0.352941176470588,0,0,0,0,0.258064516129032,0.341772151898734,0.272727272727273,0.1,0.41025641025641,0.04,0.6875,0.0555555555555556
TCGA-86-7955-01A-11R-2187-07,0.194945848375451,0,0,0.173913043478261,0.327777777777778,0.287128712871287,0.0458715596330275,0.112994350282486,0.0208333333333333,0.19047619047619,0.0974212034383954,0.216911764705882,0.0122699386503067,0.0283687943262411,0.331877729257642,0,0.119402985074627,0.015625,0.197530864197531,0.0220588235294118,0.125,0.333333333333333,0,0.3,0,0,0,0.0833333333333333,0.111111111111111,0,0.12,0.0277777777777778,0.22202486678508,0.0983606557377049,0,0,0.686274509803922,0.491228070175439,0,0.276595744680851,1,0,0,0.371428571428571,0,0,0.76,0.0384615384615385,0.0487804878048781,0.0074074074074074,0,0.0196078431372549,0.518518518518518,0,0,0,0.114285714285714,0.0476190476190476,0.0769230769230769,0.25,0,0,0,0,0.2,0,0.241379310344828,0.324324324324324,0.133333333333333,0.916666666666667,1,0,0.722772277227723,0,0,0,0.210526315789474,0.25,0,0.0747663551401869,0.125,0.19672131147541,0.24,0,0,0,0.25,0,0,0.0666666666666667,0.153846153846154,0,0,0.177215189873418,0.181818181818182,0.4,0.794871794871795,0.56,0.25,0.277777777777778
